,Cluster1,Cluster2,Distance,New Cluster Size
453,423.0,550.0,0.0,2.0
454,122.0,124.0,0.0,2.0
455,181.0,183.0,0.0,2.0
456,163.0,164.0,0.0,2.0
457,263.0,2323.0,0.0,3.0
458,264.0,2324.0,0.0,4.0
459,1819.0,1821.0,0.0,2.0
460,1412.0,1413.0,0.9999999999999998,2.0
461,1414.0,2327.0,0.9999999999999998,3.0
462,751.0,757.0,0.9999999999999999,2.0
463,1411.0,2329.0,0.9999999999999999,3.0
464,2328.0,2330.0,0.9999999999999999,6.0
465,1750.0,2331.0,0.9999999999999999,7.0
466,766.0,857.0,1.0,2.0
467,1301.0,1314.0,1.0,2.0
468,60.0,1267.0,1.0,2.0
469,831.0,1361.0,1.0,2.0
470,840.0,841.0,1.0,2.0
471,745.0,747.0,1.0,2.0
472,1122.0,1124.0,1.0,2.0
473,1133.0,1363.0,1.0,2.0
474,1364.0,2340.0,1.0,3.0
475,1272.0,1455.0,1.0,2.0
476,740.0,742.0,1.0,2.0
477,155.0,159.0,1.0,2.0
478,67.0,687.0,1.0,2.0
479,739.0,2345.0,1.0,3.0
480,750.0,2346.0,1.0,4.0
481,2332.0,2347.0,1.0,11.0
482,667.0,1263.0,1.0,2.0
483,746.0,748.0,1.0,2.0
484,1134.0,1135.0,1.0,2.0
485,1641.0,1642.0,1.0,2.0
486,755.0,1339.0,1.0,2.0
487,925.0,926.0,1.0,2.0
488,100.0,154.0,1.0,2.0
489,1493.0,1496.0,1.0,2.0
490,36.0,1610.0,1.0,2.0
491,981.0,982.0,1.0,2.0
492,144.0,676.0,1.0,2.0
493,702.0,711.0,1.0,2.0
494,714.0,2360.0,1.0,3.0
495,741.0,2361.0,1.0,4.0
496,1701.0,1702.0,1.0,2.0
497,1087.0,1228.0,1.0,2.0
498,704.0,705.0,1.0,2.0
499,707.0,2365.0,1.0,3.0
500,256.0,624.0,1.0,2.0
501,706.0,709.0,1.0,2.0
502,1390.0,1391.0,1.0,2.0
503,988.0,1024.0,1.0,2.0
504,992.0,1017.0,1.0,2.0
505,1001.0,1049.0,1.0,2.0
506,1006.0,1007.0,1.0,2.0
507,1014.0,1028.0,1.0,2.0
508,1015.0,1040.0,1.0,2.0
509,1036.0,2370.0,1.0,3.0
510,1055.0,2371.0,1.0,3.0
511,1067.0,2377.0,1.0,4.0
512,1045.0,1057.0,1.0,2.0
513,1053.0,2375.0,1.0,3.0
514,1054.0,2380.0,1.0,4.0
515,1064.0,1065.0,1.0,2.0
516,1152.0,1154.0,1.0,2.0
517,824.0,825.0,1.0,2.0
518,737.0,738.0,1.0,2.0
519,1009.0,1068.0,1.0,2.0
520,1010.0,1019.0,1.0,2.0
521,1020.0,1058.0,1.0,2.0
522,301.0,303.0,1.0,2.0
523,996.0,1012.0,1.0,2.0
524,1002.0,1035.0,1.0,2.0
525,1043.0,1046.0,1.0,2.0
526,1326.0,1327.0,1.0,2.0
527,1333.0,1336.0,1.0,2.0
528,1337.0,1415.0,1.0,2.0
529,760.0,1349.0,1.0,2.0
530,1350.0,2396.0,1.0,3.0
531,1351.0,2397.0,1.0,4.0
532,1307.0,1355.0,1.0,2.0
533,1334.0,1335.0,1.0,2.0
534,1340.0,1341.0,1.0,2.0
535,1303.0,1886.0,1.1547005383792515,3.0
536,590.0,1911.0,1.1547005383792515,3.0
537,921.0,1940.0,1.1547005383792515,3.0
538,1373.0,1937.0,1.1547005383792515,3.0
539,672.0,2043.0,1.1547005383792515,3.0
540,1140.0,2138.0,1.1547005383792515,3.0
541,685.0,2194.0,1.1547005383792515,3.0
542,247.0,2220.0,1.1547005383792515,3.0
543,1091.0,1944.0,1.224744871391589,4.0
544,1926.0,2335.0,1.224744871391589,4.0
545,1930.0,2342.0,1.224744871391589,4.0
546,1360.0,1921.0,1.224744871391589,4.0
547,241.0,2019.0,1.224744871391589,4.0
548,177.0,2073.0,1.224744871391589,4.0
549,168.0,2206.0,1.224744871391589,4.0
