,Cluster1,Cluster2,Distance,New Cluster Size
636,1842.0,2492.0,0.9999999999999999,9.0
637,1843.0,2498.0,0.9999999999999999,10.0
638,934.0,935.0,0.9999999999999999,2.0
639,936.0,2505.0,0.9999999999999999,3.0
640,937.0,2506.0,0.9999999999999999,4.0
641,1009.0,1012.0,0.9999999999999999,2.0
642,1026.0,2508.0,0.9999999999999999,3.0
643,2441.0,2509.0,0.9999999999999999,6.0
644,916.0,1070.0,0.9999999999999999,2.0
645,1087.0,2511.0,0.9999999999999999,3.0
646,2443.0,2512.0,0.9999999999999999,6.0
647,1299.0,2510.0,0.9999999999999999,7.0
648,1507.0,2514.0,0.9999999999999999,8.0
649,1646.0,2513.0,0.9999999999999999,7.0
650,1667.0,2516.0,0.9999999999999999,8.0
651,957.0,1688.0,0.9999999999999999,2.0
652,1701.0,1702.0,0.9999999999999999,2.0
653,1718.0,2515.0,0.9999999999999999,9.0
654,1776.0,2519.0,0.9999999999999999,3.0
655,1802.0,2518.0,0.9999999999999999,3.0
656,2444.0,2522.0,0.9999999999999999,5.0
657,1751.0,1851.0,0.9999999999999999,2.0
658,1006.0,1007.0,0.9999999999999999,2.0
659,1135.0,1230.0,0.9999999999999999,2.0
660,1256.0,2526.0,0.9999999999999999,3.0
661,1478.0,1510.0,0.9999999999999999,2.0
662,267.0,1625.0,0.9999999999999999,2.0
663,1704.0,2528.0,0.9999999999999999,3.0
664,1831.0,2529.0,0.9999999999999999,3.0
665,1755.0,1848.0,0.9999999999999999,2.0
666,1126.0,1238.0,0.9999999999999999,2.0
667,1245.0,2533.0,0.9999999999999999,3.0
668,2446.0,2534.0,0.9999999999999999,6.0
669,1316.0,1318.0,0.9999999999999999,2.0
670,1319.0,2536.0,0.9999999999999999,3.0
671,1406.0,1509.0,0.9999999999999999,2.0
672,1518.0,2538.0,0.9999999999999999,3.0
673,1421.0,1649.0,0.9999999999999999,2.0
674,1670.0,2537.0,0.9999999999999999,4.0
675,1427.0,1705.0,0.9999999999999999,2.0
676,1713.0,2542.0,0.9999999999999999,3.0
677,1735.0,2540.0,0.9999999999999999,3.0
678,1741.0,2544.0,0.9999999999999999,4.0
679,1716.0,1744.0,0.9999999999999999,2.0
680,1748.0,2535.0,0.9999999999999999,7.0
681,2448.0,2539.0,0.9999999999999999,6.0
682,1820.0,2548.0,0.9999999999999999,7.0
683,1822.0,2543.0,0.9999999999999999,4.0
684,1828.0,2549.0,0.9999999999999999,8.0
685,1726.0,1833.0,0.9999999999999999,2.0
686,1865.0,2547.0,0.9999999999999999,8.0
687,1106.0,1119.0,0.9999999999999999,2.0
688,1237.0,2554.0,0.9999999999999999,3.0
689,2450.0,2555.0,0.9999999999999999,6.0
