,Cluster1,Cluster2,Distance,New Cluster Size
523,414.0,1318.0,3.696845502136472,3.0
524,198.0,1346.0,3.696845502136472,3.0
525,841.0,1358.0,3.696845502136472,3.0
526,899.0,1321.0,3.696845502136472,3.0
527,1252.0,1391.0,3.6968455021364726,6.0
528,703.0,1295.0,3.723797345005051,6.0
529,1290.0,1399.0,3.7257150160677046,7.0
530,1077.0,1393.0,3.7301857479602427,7.0
531,1212.0,1373.0,3.741657386773941,6.0
532,1215.0,1369.0,3.741657386773941,6.0
533,238.0,1378.0,3.7783846384652895,15.0
534,1157.0,1413.0,3.801116263479039,11.0
535,1053.0,1265.0,3.806010284499279,7.0
536,424.0,1156.0,3.82099463490856,6.0
537,524.0,1398.0,3.835920452027872,7.0
538,872.0,1147.0,3.8384024454626084,6.0
539,1246.0,1406.0,3.840572873934304,8.0
540,166.0,1284.0,3.8591264740685998,8.0
541,1142.0,1256.0,3.8729833462074166,8.0
542,1067.0,1408.0,3.909694909544002,7.0
543,875.0,1238.0,3.915780041490243,3.0
544,1109.0,1203.0,3.937003937005905,4.0
545,1261.0,1416.0,3.9429695087596794,13.0
546,1277.0,1407.0,3.987480407475377,8.0
547,609.0,859.0,3.999999999999999,2.0
548,522.0,533.0,3.9999999999999996,2.0
549,556.0,1450.0,3.9999999999999996,3.0
550,1449.0,1451.0,3.9999999999999996,5.0
551,48.0,49.0,4.0,2.0
552,93.0,837.0,4.0,2.0
553,112.0,140.0,4.0,2.0
554,38.0,155.0,4.0,2.0
555,120.0,177.0,4.0,2.0
556,178.0,719.0,4.0,2.0
557,204.0,275.0,4.0,2.0
558,235.0,678.0,4.0,2.0
559,265.0,340.0,4.0,2.0
560,10.0,20.0,4.0,2.0
561,66.0,1462.0,4.0,3.0
562,82.0,230.0,4.0,2.0
563,153.0,575.0,4.0,2.0
564,411.0,422.0,4.0,2.0
565,620.0,710.0,4.0,2.0
566,59.0,704.0,4.0,2.0
567,318.0,864.0,4.0,2.0
568,484.0,602.0,4.0,2.0
569,92.0,123.0,4.0,2.0
570,62.0,107.0,4.0,2.0
571,116.0,127.0,4.0,2.0
572,146.0,185.0,4.0,2.0
573,122.0,132.0,4.0,2.0
574,143.0,313.0,4.0,2.0
575,121.0,203.0,4.0,2.0
576,231.0,349.0,4.0,2.0
577,253.0,347.0,4.0,2.0
578,241.0,276.0,4.0,2.0
579,362.0,715.0,4.0,2.0
580,395.0,528.0,4.0,2.0
581,456.0,498.0,4.0,2.0
582,606.0,633.0,4.0,2.0
583,627.0,628.0,4.0,2.0
584,604.0,776.0,4.0,2.0
585,205.0,777.0,4.0,2.0
586,876.0,1461.0,4.0,3.0
587,184.0,539.0,4.0,2.0
588,81.0,138.0,4.0,2.0
589,111.0,252.0,4.0,2.0
590,175.0,799.0,4.0,2.0
591,412.0,562.0,4.0,2.0
592,870.0,1465.0,4.0,3.0
593,139.0,900.0,4.0,2.0
594,110.0,272.0,4.0,2.0
595,306.0,316.0,4.0,2.0
596,531.0,711.0,4.0,2.0
597,101.0,594.0,4.0,2.0
598,46.0,242.0,4.0,2.0
599,118.0,1463.0,4.0,4.0
600,404.0,408.0,4.0,2.0
601,459.0,463.0,4.0,2.0
602,513.0,1475.0,4.0,3.0
603,638.0,677.0,4.0,2.0
604,555.0,813.0,4.0,2.0
605,856.0,857.0,4.0,2.0
606,861.0,892.0,4.0,2.0
607,257.0,356.0,4.0,2.0
608,104.0,869.0,4.0,2.0
609,162.0,277.0,4.0,2.0
610,295.0,1496.0,4.0,3.0
611,410.0,1512.0,4.0,4.0
612,1452.0,1513.0,4.0,9.0
613,51.0,67.0,4.0,2.0
614,94.0,105.0,4.0,2.0
615,106.0,867.0,4.0,2.0
616,130.0,612.0,4.0,2.0
617,243.0,1477.0,4.0,3.0
618,368.0,1519.0,4.0,4.0
619,310.0,359.0,4.0,2.0
620,532.0,1520.0,4.0,5.0
621,778.0,803.0,4.0,2.0
622,441.0,1466.0,4.0,3.0
623,442.0,460.0,4.0,2.0
624,523.0,551.0,4.0,2.0
625,629.0,1516.0,4.0,3.0
626,640.0,890.0,4.0,2.0
627,797.0,1478.0,4.0,3.0
628,836.0,1527.0,4.0,4.0
629,1101.0,1431.0,4.021766176023063,9.0
630,1389.0,1390.0,4.023739080814782,7.0
631,1166.0,1392.0,4.06201920231798,16.0
632,1103.0,1436.0,4.100997661323623,13.0
633,1182.0,1386.0,4.115013163202924,5.0
634,1280.0,1381.0,4.1217579852399,9.0
635,1302.0,1409.0,4.173328008516305,8.0
636,1371.0,1415.0,4.178174584330202,7.0
637,1061.0,1200.0,4.219004621945797,5.0
638,1213.0,1300.0,4.262237284181473,6.0
639,1437.0,1533.0,4.26272300922968,23.0
640,5.0,1322.0,4.281744192888376,3.0
641,91.0,1307.0,4.281744192888376,3.0
642,141.0,1309.0,4.281744192888376,3.0
643,228.0,1319.0,4.281744192888376,3.0
644,800.0,1329.0,4.281744192888376,3.0
645,866.0,1344.0,4.281744192888376,3.0
646,206.0,1366.0,4.281744192888376,3.0
647,1271.0,1444.0,4.294363566532117,11.0
648,1015.0,1296.0,4.298393941484479,9.0
649,1167.0,1420.0,4.342481186734476,12.0
650,1294.0,1301.0,4.354190436691344,13.0
651,1360.0,1400.0,4.377975178854566,6.0
652,1345.0,1534.0,4.404543109109048,15.0
653,1332.0,1515.0,4.415880433163924,4.0
654,1364.0,1497.0,4.415880433163924,4.0
655,1325.0,1456.0,4.415880433163924,4.0
656,1154.0,1541.0,4.4453594001332934,31.0
657,874.0,1236.0,4.47213595499958,3.0
658,1368.0,1377.0,4.484822890999861,11.0
659,1221.0,1531.0,4.49310963454423,13.0
660,1328.0,1504.0,4.494441010848846,5.0
661,1150.0,1305.0,4.495765203155605,15.0
662,631.0,1384.0,4.509249752822894,4.0
663,358.0,1388.0,4.509249752822894,4.0
664,1375.0,1418.0,4.533210782657254,8.0
665,1351.0,1530.0,4.546060565661952,6.0
666,1403.0,1498.0,4.575295983139597,5.0
667,1289.0,1383.0,4.58257569495584,6.0
668,639.0,1410.0,4.58257569495584,4.0
669,768.0,1121.0,4.58257569495584,3.0
670,1275.0,1278.0,4.618802153517007,10.0
671,1355.0,1526.0,4.6475800154489,5.0
672,58.0,1546.0,4.654746681256314,4.0
673,1254.0,1540.0,4.654746681256314,9.0
674,1316.0,1514.0,4.661252270288826,11.0
675,1357.0,1562.0,4.6690470119715,7.0
676,1347.0,1556.0,4.672615256292062,6.0
677,1432.0,1539.0,4.688892650265549,12.0
678,119.0,1455.0,4.690415759823429,3.0
679,237.0,1472.0,4.690415759823429,3.0
680,497.0,1470.0,4.690415759823429,3.0
681,758.0,1460.0,4.690415759823429,3.0
682,873.0,1464.0,4.690415759823429,3.0
683,630.0,1469.0,4.690415759823429,3.0
684,571.0,1500.0,4.690415759823429,3.0
685,425.0,1487.0,4.690415759823429,3.0
686,576.0,1506.0,4.690415759823429,3.0
687,759.0,1491.0,4.690415759823429,3.0
